meeting_date,decision,decision_num,target_rate_lag1,target_rate_lag2,target_rate_lag3,target_rate_lag4,PCE_inflation_gap_lag1,PCE_inflation_gap_lag2,PCE_inflation_gap_lag3,PCE_inflation_gap_lag4,unemployment_gap_lag1,unemployment_gap_lag2,unemployment_gap_lag3,unemployment_gap_lag4,output_gap_pct_lag1,output_gap_pct_lag2,output_gap_pct_lag3,output_gap_pct_lag4,NFCI_lag1,NFCI_lag2,NFCI_lag3,NFCI_lag4,lagged_upper_bound,PCE_gap_change_1m,unemployment_gap_change_1m,output_gap_change_1q,nfci_change_1m,prev_decision,prev_decision_num,time_since_last_change,consecutive_same
2017-12-13,higher,1.0,1.25,1.25,1.25,1.25,-0.20628709517598143,-0.24255569294386703,-0.5143682251733654,-0.5344520722094996,-0.34026324397386265,-0.24940121454285347,-0.25889227046307983,-0.2639798415732635,0.10008877870776668,-0.2086038150394391,-0.6219792734647136,-0.7176178971396979,-0.602,-0.561,-0.5752499999999999,-0.5612,1.25,0.0362685977678856,-0.09086202943100918,0.30869259374720576,-0.040999999999999925,same,0.0,3,3
2018-01-31,same,0.0,1.5,1.25,1.25,1.25,-0.23359005157916712,-0.20628709517598143,-0.24255569294386703,-0.5143682251733654,-0.43587080136498724,-0.34026324397386265,-0.24940121454285347,-0.25889227046307983,0.20209364324233517,0.10008877870776668,-0.2086038150394391,-0.6219792734647136,-0.6098,-0.602,-0.561,-0.5752499999999999,1.5,-0.027302956403185696,-0.09560755739112459,0.10200486453456849,-0.007800000000000029,higher,1.0,0,0
2018-03-21,higher,1.0,1.5,1.5,1.25,1.25,-0.24235050426843863,-0.23359005157916712,-0.20628709517598143,-0.24255569294386703,-0.53147835875611,-0.43587080136498724,-0.34026324397386265,-0.24940121454285347,0.3040985077769036,0.20209364324233517,0.10008877870776668,-0.2086038150394391,-0.6154999999999999,-0.6098,-0.602,-0.561,1.5,-0.008760452689271503,-0.09560755739112281,0.10200486453456845,-0.005699999999999927,same,0.0,1,1
2018-05-02,same,0.0,1.75,1.5,1.5,1.25,-0.0017079419299719234,-0.24235050426843863,-0.23359005157916712,-0.20628709517598143,-0.5234120552074906,-0.53147835875611,-0.43587080136498724,-0.34026324397386265,0.315960892548183,0.3040985077769036,0.20209364324233517,0.10008877870776668,-0.5102,-0.6154999999999999,-0.6098,-0.602,1.75,0.2406425623384667,0.00806630354861948,0.011862384771279377,0.10529999999999995,higher,1.0,0,0
2018-06-13,higher,1.0,1.75,1.75,1.5,1.5,0.26620653678697437,-0.0017079419299719234,-0.24235050426843863,-0.23359005157916712,-0.71570641348164,-0.5234120552074906,-0.53147835875611,-0.43587080136498724,0.3580988886841552,0.315960892548183,0.3040985077769036,0.20209364324233517,-0.56025,-0.5102,-0.6154999999999999,-0.6098,1.75,0.2679144787169463,-0.19229435827414942,0.04213799613597219,-0.05005000000000004,same,0.0,1,1
2018-08-01,same,0.0,2.0,1.75,1.75,1.5,0.2683078403463952,0.26620653678697437,-0.0017079419299719234,-0.24235050426843863,-0.5120339235301001,-0.71570641348164,-0.5234120552074906,-0.53147835875611,0.39430569243448765,0.3580988886841552,0.315960892548183,0.3040985077769036,-0.5482,-0.56025,-0.5102,-0.6154999999999999,2.0,0.002101303559420842,0.20367248995153986,0.03620680375033247,0.012050000000000005,higher,1.0,0,0
2018-09-26,higher,1.0,2.0,2.0,1.75,1.75,0.18041128895198888,0.2683078403463952,0.26620653678697437,-0.0017079419299719234,-0.7050462228420828,-0.5120339235301001,-0.71570641348164,-0.5234120552074906,0.3042872115129981,0.39430569243448765,0.3580988886841552,0.315960892548183,-0.5856,-0.5482,-0.56025,-0.5102,2.0,-0.08789655139440633,-0.19301229931198272,-0.09001848092148956,-0.03739999999999999,same,0.0,1,1
2018-11-08,same,0.0,2.25,2.0,2.0,1.75,0.009960159362544907,0.18041128895198888,0.2683078403463952,0.26620653678697437,-0.8017310121056065,-0.7050462228420828,-0.5120339235301001,-0.71570641348164,0.178061926841176,0.3042872115129981,0.39430569243448765,0.3580988886841552,-0.59725,-0.5856,-0.5482,-0.56025,2.25,-0.17045112958944397,-0.09668478926352364,-0.1262252846718221,-0.011649999999999938,higher,1.0,0,0
2018-12-19,higher,1.0,2.25,2.25,2.0,2.0,-0.05810777253538557,0.009960159362544907,0.18041128895198888,0.2683078403463952,-0.695449890787553,-0.8017310121056065,-0.7050462228420828,-0.5120339235301001,0.08334188606128701,0.178061926841176,0.3042872115129981,0.39430569243448765,-0.49960000000000004,-0.59725,-0.5856,-0.5482,2.25,-0.06806793189793048,0.10628112131805345,-0.09472004077988899,0.0976499999999999,same,0.0,1,1
2019-01-30,same,0.0,2.5,2.25,2.25,2.0,-0.13530911218892872,-0.05810777253538557,0.009960159362544907,0.18041128895198888,-0.5924839802059769,-0.695449890787553,-0.8017310121056065,-0.7050462228420828,0.1148471299532201,0.08334188606128701,0.178061926841176,0.3042872115129981,-0.4295,-0.49960000000000004,-0.59725,-0.5856,2.5,-0.07720133965354314,0.10296591058157611,0.0315052438919331,0.07010000000000005,higher,1.0,0,0
2019-03-19,same,0.0,2.5,2.5,2.25,2.25,-0.5681676696410047,-0.13530911218892872,-0.05810777253538557,0.009960159362544907,-0.4895180696243999,-0.5924839802059769,-0.695449890787553,-0.8017310121056065,0.1463523738451532,0.1148471299532201,0.08334188606128701,0.178061926841176,-0.47125,-0.4295,-0.49960000000000004,-0.59725,2.5,-0.432858557452076,0.102965910581577,0.0315052438919331,-0.04175000000000001,same,0.0,1,1
2019-05-01,same,0.0,2.5,2.5,2.5,2.25,-0.4781923486072186,-0.5681676696410047,-0.13530911218892872,-0.05810777253538557,-0.6842601568497271,-0.4895180696243999,-0.5924839802059769,-0.695449890787553,0.34967322120262345,0.1463523738451532,0.1148471299532201,0.08334188606128701,-0.5988,-0.47125,-0.4295,-0.49960000000000004,2.5,0.08997532103378614,-0.19474208722532715,0.20332084735747025,-0.12755,same,0.0,2,2
2019-06-19,same,0.0,2.5,2.5,2.5,2.5,-0.5344463954640482,-0.4781923486072186,-0.5681676696410047,-0.13530911218892872,-0.8793227822190102,-0.6842601568497271,-0.4895180696243999,-0.5924839802059769,0.6657007139240364,0.34967322120262345,0.1463523738451532,0.1148471299532201,-0.5958,-0.5988,-0.47125,-0.4295,2.5,-0.056254046856829554,-0.1950626253692831,0.31602749272141295,0.0030000000000000027,same,0.0,3,3
2019-07-31,lower,-1.0,2.5,2.5,2.5,2.5,-0.5739348616569755,-0.5344463954640482,-0.4781923486072186,-0.5681676696410047,-0.8770143639756305,-0.8793227822190102,-0.6842601568497271,-0.4895180696243999,0.8800677829667143,0.6657007139240364,0.34967322120262345,0.1463523738451532,-0.574,-0.5958,-0.5988,-0.47125,2.5,-0.03948846619292734,0.002308418243379684,0.21436706904267788,0.02180000000000004,same,0.0,4,4
2019-09-18,lower,-1.0,2.25,2.5,2.5,2.5,-0.5460704739712368,-0.5739348616569755,-0.5344463954640482,-0.4781923486072186,-0.7747059457322498,-0.8770143639756305,-0.8793227822190102,-0.6842601568497271,1.0944348520093923,0.8800677829667143,0.6657007139240364,0.34967322120262345,-0.5794999999999999,-0.574,-0.5958,-0.5988,2.25,0.027864387685738734,0.10230841824338066,0.214367069042678,-0.005499999999999949,lower,-1.0,0,0
2019-10-04,same,0.0,2.0,2.25,2.5,2.5,-0.7160460075377388,-0.5460704739712368,-0.5739348616569755,-0.5344463954640482,-0.9706899286966229,-0.7747059457322498,-0.8770143639756305,-0.8793227822190102,1.2097021561378551,1.0944348520093923,0.8800677829667143,0.6657007139240364,-0.51425,-0.5794999999999999,-0.574,-0.5958,2.0,-0.16997553356650208,-0.19598398296437303,0.11526730412846287,0.06524999999999992,lower,-1.0,0,0
2019-10-30,lower,-1.0,2.0,2.0,2.25,2.5,-0.7114381792485007,-0.7160460075377388,-0.5460704739712368,-0.5739348616569755,-0.8686819201788096,-0.9706899286966229,-0.7747059457322498,-0.8770143639756305,1.2673358082020867,1.2097021561378551,1.0944348520093923,0.8800677829667143,-0.531,-0.51425,-0.5794999999999999,-0.574,2.0,0.004607828289238114,0.10200800851781322,0.057633652064231544,-0.016750000000000043,same,0.0,1,1
2019-12-11,same,0.0,1.75,2.0,2.0,2.25,-0.7114381792485007,-0.7114381792485007,-0.7160460075377388,-0.5460704739712368,-0.8686819201788096,-0.8686819201788096,-0.9706899286966229,-0.7747059457322498,1.2673358082020867,1.2673358082020867,1.2097021561378551,1.0944348520093923,-0.531,-0.531,-0.51425,-0.5794999999999999,1.75,0.0,0.0,0.0,0.0,lower,-1.0,0,0
2020-01-29,same,0.0,1.75,1.75,2.0,2.0,-0.43623723235410683,-0.7114381792485007,-0.7114381792485007,-0.7160460075377388,-0.8652198634685573,-0.8686819201788096,-0.8686819201788096,-0.9706899286966229,0.04894294399461452,1.2673358082020867,1.2673358082020867,1.2097021561378551,-0.55425,-0.531,-0.531,-0.51425,1.75,0.2752009468943939,0.003462056710252348,-1.2183928642074722,-0.023249999999999993,same,0.0,1,1
2020-03-03,lower,-1.0,1.75,1.75,1.75,2.0,-0.20551788636895374,-0.43623723235410683,-0.7114381792485007,-0.7114381792485007,-0.8634888351134307,-0.8652198634685573,-0.8686819201788096,-0.8686819201788096,-0.5602534881091217,0.04894294399461452,1.2673358082020867,1.2673358082020867,-0.601,-0.55425,-0.531,-0.531,1.75,0.2307193459851531,0.0017310283551266181,-0.6091964321037362,-0.04674999999999996,same,0.0,2,2
2020-03-15,lower,-1.0,1.25,1.75,1.75,1.75,-0.8337909555734528,-0.20551788636895374,-0.43623723235410683,-0.7114381792485007,-0.06052819014515709,-0.8634888351134307,-0.8652198634685573,-0.8686819201788096,-6.073771131653084,-0.5602534881091217,0.04894294399461452,1.2673358082020867,0.08549999999999999,-0.601,-0.55425,-0.531,1.25,-0.6282730692044991,0.8029606449682736,-5.513517643543962,0.6865,lower,-1.0,0,0
2020-03-23,same,0.0,0.25,1.25,1.75,1.75,-0.8337909555734528,-0.8337909555734528,-0.20551788636895374,-0.43623723235410683,-0.06052819014515709,-0.06052819014515709,-0.8634888351134307,-0.8652198634685573,-6.073771131653084,-6.073771131653084,-0.5602534881091217,0.04894294399461452,0.08549999999999999,0.08549999999999999,-0.601,-0.55425,0.25,0.0,0.0,0.0,0.0,lower,-1.0,0,0
2020-04-29,same,0.0,0.25,0.25,1.25,1.75,-0.8337909555734528,-0.8337909555734528,-0.8337909555734528,-0.20551788636895374,-0.06052819014515709,-0.06052819014515709,-0.06052819014515709,-0.8634888351134307,-6.073771131653084,-6.073771131653084,-6.073771131653084,-0.5602534881091217,0.08549999999999999,0.08549999999999999,0.08549999999999999,-0.601,0.25,0.0,0.0,0.0,0.0,same,0.0,1,1
2020-06-10,same,0.0,0.25,0.25,0.25,1.25,-1.5375386996903977,-0.8337909555734528,-0.8337909555734528,-0.8337909555734528,10.34095213233898,-0.06052819014515709,-0.06052819014515709,-0.06052819014515709,-8.830529953425065,-6.073771131653084,-6.073771131653084,-6.073771131653084,0.24975,0.08549999999999999,0.08549999999999999,0.08549999999999999,0.25,-0.7037477441169449,10.401480322484137,-2.7567588217719816,0.16425,same,0.0,2,2
2020-07-29,same,0.0,0.25,0.25,0.25,0.25,-1.2404622936879033,-1.5375386996903977,-0.8337909555734528,-0.8337909555734528,6.543468618463826,10.34095213233898,-0.06052819014515709,-0.06052819014515709,-4.40766531115078,-8.830529953425065,-6.073771131653084,-6.073771131653084,-0.354,0.24975,0.08549999999999999,0.08549999999999999,0.25,0.2970764060024944,-3.7974835138751546,4.422864642274285,-0.60375,same,0.0,3,3
2020-09-16,same,0.0,0.25,0.25,0.25,0.25,-1.0774159927428455,-1.2404622936879033,-1.5375386996903977,-0.8337909555734528,5.744726861526249,6.543468618463826,10.34095213233898,-0.06052819014515709,-2.196232990013638,-4.40766531115078,-8.830529953425065,-6.073771131653084,-0.44020000000000004,-0.354,0.24975,0.08549999999999999,0.25,0.1630463009450578,-0.7987417569375772,2.2114323211371425,-0.08620000000000005,same,0.0,4,4
2020-11-05,same,0.0,0.25,0.25,0.25,0.25,-0.7236462842104201,-1.0774159927428455,-1.2404622936879033,-1.5375386996903977,3.3468601077172826,5.744726861526249,6.543468618463826,10.34095213233898,-1.7571789100526818,-2.196232990013638,-4.40766531115078,-8.830529953425065,-0.5,-0.44020000000000004,-0.354,0.24975,0.25,0.3537697085324254,-2.397866753808966,0.43905407996095613,-0.059799999999999964,same,0.0,5,5
2020-12-16,same,0.0,0.25,0.25,0.25,0.25,-0.813735291855731,-0.7236462842104201,-1.0774159927428455,-1.2404622936879033,2.247666823918574,3.3468601077172826,5.744726861526249,6.543468618463826,-1.236773641232185,-1.7571789100526818,-2.196232990013638,-4.40766531115078,-0.5445,-0.5,-0.44020000000000004,-0.354,0.25,-0.09008900764531091,-1.0991932837987086,0.5204052688204968,-0.044499999999999984,same,0.0,6,6
2021-01-27,same,0.0,0.25,0.25,0.25,0.25,-0.6654778682159339,-0.813735291855731,-0.7236462842104201,-1.0774159927428455,2.247406917024347,2.247666823918574,3.3468601077172826,5.744726861526249,-0.9358954123921662,-1.236773641232185,-1.7571789100526818,-2.196232990013638,-0.593,-0.5445,-0.5,-0.44020000000000004,0.25,0.1482574236397971,-0.0002599068942270577,0.3008782288400188,-0.04849999999999999,same,0.0,7,7
2021-03-17,same,0.0,0.25,0.25,0.25,0.25,-0.41420231601110125,-0.6654778682159339,-0.813735291855731,-0.7236462842104201,1.947147010130121,2.247406917024347,2.247666823918574,3.3468601077172826,-0.6350171835521475,-0.9358954123921662,-1.236773641232185,-1.7571789100526818,-0.6155999999999999,-0.593,-0.5445,-0.5,0.25,0.25127555220483266,-0.300259906894226,0.3008782288400187,-0.022599999999999953,same,0.0,8,8
2021-04-28,same,0.0,0.25,0.25,0.25,0.25,0.669006722866385,-0.41420231601110125,-0.6654778682159339,-0.813735291855731,1.649189159179187,1.947147010130121,2.247406917024347,2.247666823918574,0.15926933359105233,-0.6350171835521475,-0.9358954123921662,-1.236773641232185,-0.63925,-0.6155999999999999,-0.593,-0.5445,0.25,1.0832090388774862,-0.29795785095093397,0.7942865171431999,-0.02365000000000006,same,0.0,9,9
2021-06-16,same,0.0,0.25,0.25,0.25,0.25,1.6402858298503427,0.669006722866385,-0.41420231601110125,-0.6654778682159339,1.6502102337037199,1.649189159179187,1.947147010130121,2.247406917024347,0.5564125921626523,0.15926933359105233,-0.6350171835521475,-0.9358954123921662,-0.669,-0.63925,-0.6155999999999999,-0.593,0.25,0.9712791069839577,0.0010210745245329278,0.39714325857159993,-0.029750000000000054,same,0.0,10,10
2021-07-28,same,0.0,0.25,0.25,0.25,0.25,2.306128320705871,1.6402858298503427,0.669006722866385,-0.41420231601110125,1.452063133196341,1.6502102337037199,1.649189159179187,1.947147010130121,0.753137674495953,0.5564125921626523,0.15926933359105233,-0.6350171835521475,-0.69075,-0.669,-0.63925,-0.6155999999999999,0.25,0.6658424908555283,-0.19814710050737894,0.19672508233330077,-0.021749999999999936,same,0.0,11,11
2021-09-22,same,0.0,0.25,0.25,0.25,0.25,2.473216164011551,2.306128320705871,1.6402858298503427,0.669006722866385,0.9529895829426511,1.452063133196341,1.6502102337037199,1.649189159179187,0.8515002156626034,0.753137674495953,0.5564125921626523,0.15926933359105233,-0.6676,-0.69075,-0.669,-0.63925,0.25,0.16708784330567994,-0.4990735502536898,0.09836254116665033,0.023150000000000004,same,0.0,12,12
2021-11-03,same,0.0,0.25,0.25,0.25,0.25,2.737428253233955,2.473216164011551,2.306128320705871,1.6402858298503427,0.25471806678157716,0.9529895829426511,1.452063133196341,1.6502102337037199,1.6284113366756876,0.8515002156626034,0.753137674495953,0.5564125921626523,-0.65075,-0.6676,-0.69075,-0.669,0.25,0.26421208922240424,-0.698271516161074,0.7769111210130842,0.01684999999999992,same,0.0,13,13
2021-12-15,same,0.0,0.25,0.25,0.25,0.25,3.9301905793383902,2.737428253233955,2.473216164011551,2.306128320705871,-0.34358405394055413,0.25471806678157716,0.9529895829426511,1.452063133196341,1.735108970273241,1.6284113366756876,0.8515002156626034,0.753137674495953,-0.57675,-0.65075,-0.6676,-0.69075,0.25,1.1927623261044351,-0.5983021207221313,0.10669763359755335,0.07400000000000007,same,0.0,14,14
2022-01-26,same,0.0,0.25,0.25,0.25,0.25,4.141969176624196,3.9301905793383902,2.737428253233955,2.473216164011551,-0.5427504165821468,-0.34358405394055413,0.25471806678157716,0.9529895829426511,1.4533510433642522,1.735108970273241,1.6284113366756876,0.8515002156626034,-0.5446000000000001,-0.57675,-0.65075,-0.6676,0.25,0.2117785972858055,-0.1991663626415927,-0.2817579269089887,0.0321499999999999,same,0.0,15,15
2022-03-16,higher,1.0,0.25,0.25,0.25,0.25,4.272433512016362,4.141969176624196,3.9301905793383902,2.737428253233955,-0.4419167792237406,-0.5427504165821468,-0.34358405394055413,0.25471806678157716,1.1715931164552635,1.4533510433642522,1.735108970273241,1.6284113366756876,-0.5555000000000001,-0.5446000000000001,-0.57675,-0.65075,0.25,0.1304643353921664,0.10083363735840623,-0.2817579269089887,-0.01090000000000002,same,0.0,16,16
2022-05-04,higher,1.0,0.5,0.25,0.25,0.25,4.926410970164576,4.272433512016362,4.141969176624196,3.9301905793383902,-0.7409500793210997,-0.4419167792237406,-0.5427504165821468,-0.34358405394055413,0.8737255148882133,1.1715931164552635,1.4533510433642522,1.735108970273241,-0.38875,-0.5555000000000001,-0.5446000000000001,-0.57675,0.5,0.6539774581482138,-0.29903330009735907,-0.2978676015670503,0.16675000000000012,higher,1.0,0,0
2022-06-15,higher,1.0,1.0,0.5,0.25,0.25,4.794545874740021,4.926410970164576,4.272433512016362,4.141969176624196,-0.8399550692610558,-0.7409500793210997,-0.4419167792237406,-0.5427504165821468,0.7580008574758514,0.8737255148882133,1.1715931164552635,1.4533510433642522,-0.28975,-0.38875,-0.5555000000000001,-0.5446000000000001,1.0,-0.13186509542455482,-0.0990049899399561,-0.11572465741236182,0.09899999999999998,higher,1.0,0,0
2022-07-27,higher,1.0,1.75,1.0,0.5,0.25,5.243471864656126,4.794545874740021,4.926410970164576,4.272433512016362,-0.8394434091523331,-0.8399550692610558,-0.7409500793210997,-0.4419167792237406,0.7912100008470145,0.7580008574758514,0.8737255148882133,1.1715931164552635,-0.20199999999999999,-0.28975,-0.38875,-0.5555000000000001,1.75,0.44892598991610466,0.0005116601087227224,0.0332091433711631,0.08775000000000002,higher,1.0,0,0
2022-09-21,higher,1.0,2.5,1.75,1.0,0.5,4.7502013619389345,5.243471864656126,4.794545874740021,4.926410970164576,-0.9389317490436095,-0.8394434091523331,-0.8399550692610558,-0.7409500793210997,0.8244191442181777,0.7912100008470145,0.7580008574758514,0.8737255148882133,-0.1882,-0.20199999999999999,-0.28975,-0.38875,2.5,-0.4932705027171913,-0.09948833989127648,0.03320914337116321,0.013799999999999979,higher,1.0,0,0
2022-11-02,higher,1.0,3.25,2.5,1.75,1.0,4.667939000672507,4.7502013619389345,5.243471864656126,4.794545874740021,-0.9377988277338165,-0.9389317490436095,-0.8394434091523331,-0.8399550692610558,0.8590465500087732,0.8244191442181777,0.7912100008470145,0.7580008574758514,-0.1544,-0.1882,-0.20199999999999999,-0.28975,3.25,-0.0822623612664275,0.0011329213097930335,0.03462740579059542,0.0338,higher,1.0,0,0
2022-12-14,higher,1.0,4.0,3.25,2.5,1.75,4.030493273542614,4.667939000672507,4.7502013619389345,5.243471864656126,-0.8365870584700201,-0.9377988277338165,-0.9389317490436095,-0.8394434091523331,0.8993244400514717,0.8590465500087732,0.8244191442181777,0.7912100008470145,-0.16625,-0.1544,-0.1882,-0.20199999999999999,4.0,-0.6374457271298928,0.10121176926379638,0.04027789004269855,-0.01185,higher,1.0,0,0
2023-02-01,higher,1.0,4.5,4.0,3.25,2.5,3.520050627946982,4.030493273542614,4.667939000672507,4.7502013619389345,-0.9359417498611196,-0.8365870584700201,-0.9377988277338165,-0.9389317490436095,0.9222886271988724,0.8993244400514717,0.8590465500087732,0.8244191442181777,-0.20140000000000002,-0.16625,-0.1544,-0.1882,4.5,-0.5104426455956323,-0.09935469139109943,0.022964187147400672,-0.035150000000000015,higher,1.0,0,0
2023-03-22,higher,1.0,4.75,4.5,4.0,3.25,3.197803844154003,3.520050627946982,4.030493273542614,4.667939000672507,-0.8347009595483894,-0.9359417498611196,-0.8365870584700201,-0.9377988277338165,0.9320010654081884,0.9222886271988724,0.8993244400514717,0.8590465500087732,-0.2995,-0.20140000000000002,-0.16625,-0.1544,4.75,-0.3222467837929788,0.10124079031273014,0.009712438209315999,-0.09809999999999997,higher,1.0,0,0
2023-05-03,higher,1.0,5.0,4.75,4.5,4.0,2.428273156924578,3.197803844154003,3.520050627946982,4.030493273542614,-0.9341054778445601,-0.8347009595483894,-0.9359417498611196,-0.8365870584700201,0.9187493164701036,0.9320010654081884,0.9222886271988724,0.8993244400514717,-0.1886,-0.2995,-0.20140000000000002,-0.16625,5.0,-0.769530687229425,-0.0994045182961707,-0.013251748938084784,0.1109,higher,1.0,0,0
2023-06-14,same,0.0,5.25,5.0,4.75,4.5,2.003462454014284,2.428273156924578,3.197803844154003,3.520050627946982,-0.832795957720363,-0.9341054778445601,-0.8347009595483894,-0.9359417498611196,1.0674198362841993,0.9187493164701036,0.9320010654081884,0.9222886271988724,-0.2095,-0.1886,-0.2995,-0.20140000000000002,5.25,-0.4248107029102943,0.10130952012419714,0.14867051981409574,-0.020900000000000002,higher,1.0,0,0
2023-07-26,higher,1.0,5.25,5.25,5.0,4.75,1.2845213395291228,2.003462454014284,2.428273156924578,3.197803844154003,-0.8320819192999962,-0.832795957720363,-0.9341054778445601,-0.8347009595483894,1.22934210503638,1.0674198362841993,0.9187493164701036,0.9320010654081884,-0.221,-0.2095,-0.1886,-0.2995,5.25,-0.718941114485161,0.0007140384203667693,0.16192226875218063,-0.01150000000000001,same,0.0,1,1
2023-09-20,same,0.0,5.5,5.25,5.25,5.0,1.40904219289897,1.2845213395291228,2.003462454014284,2.428273156924578,-0.9313678808796295,-0.8320819192999962,-0.832795957720363,-0.9341054778445601,1.3912643737885606,1.22934210503638,1.0674198362841993,0.9187493164701036,-0.25925,-0.221,-0.2095,-0.1886,5.5,0.1245208533698472,-0.09928596157963332,0.16192226875218063,-0.03824999999999998,higher,1.0,0,0
2023-11-01,same,0.0,5.5,5.5,5.25,5.25,1.4488928270185903,1.40904219289897,1.2845213395291228,2.003462454014284,-0.7296721203504033,-0.9313678808796295,-0.8320819192999962,-0.832795957720363,1.5091762729129623,1.3912643737885606,1.22934210503638,1.0674198362841993,-0.333,-0.25925,-0.221,-0.2095,5.5,0.03985063411962031,0.20169576052922622,0.1179118991244017,-0.07375000000000004,same,0.0,1,1
2023-12-13,same,0.0,5.5,5.5,5.5,5.25,0.7650899986466193,1.4488928270185903,1.40904219289897,1.2845213395291228,-0.727776045785756,-0.7296721203504033,-0.9313678808796295,-0.8320819192999962,1.415089001638274,1.5091762729129623,1.3912643737885606,1.22934210503638,-0.3075,-0.333,-0.25925,-0.221,5.5,-0.683802828371971,0.0018960745646472432,-0.0940872712746883,0.025500000000000023,same,0.0,2,2
2024-01-31,same,0.0,5.5,5.5,5.5,5.5,0.7672658467360334,0.7650899986466193,1.4488928270185903,1.40904219289897,-0.6267278514857235,-0.727776045785756,-0.7296721203504033,-0.9313678808796295,1.2620457808013852,1.415089001638274,1.5091762729129623,1.3912643737885606,-0.3512,-0.3075,-0.333,-0.25925,5.5,0.0021758480894140675,0.10104819430003253,-0.15304322083688882,-0.04370000000000002,same,0.0,3,3
2024-03-20,same,0.0,5.5,5.5,5.5,5.5,0.6987514493606035,0.7672658467360334,0.7650899986466193,1.4488928270185903,-0.7256796571856894,-0.6267278514857235,-0.727776045785756,-0.7296721203504033,1.1090025599644961,1.2620457808013852,1.415089001638274,1.5091762729129623,-0.3885,-0.3512,-0.3075,-0.333,5.5,-0.06851439737542986,-0.09895180569996587,-0.15304322083688904,-0.0373,same,0.0,4,4
2024-05-01,same,0.0,5.5,5.5,5.5,5.5,0.9279392327126175,0.6987514493606035,0.7672658467360334,0.7650899986466193,-0.523331269238843,-0.7256796571856894,-0.6267278514857235,-0.727776045785756,1.2617114503327915,1.1090025599644961,1.2620457808013852,1.415089001638274,-0.4372,-0.3885,-0.3512,-0.3075,5.5,0.22918778335201395,0.2023483879468464,0.15270889036829538,-0.048699999999999966,same,0.0,5,5
2024-06-12,same,0.0,5.5,5.5,5.5,5.5,0.6616729088639213,0.9279392327126175,0.6987514493606035,0.7672658467360334,-0.5208330355856927,-0.523331269238843,-0.7256796571856894,-0.6267278514857235,1.398919694339921,1.2617114503327915,1.1090025599644961,1.2620457808013852,-0.4184,-0.4372,-0.3885,-0.3512,5.5,-0.2662663238486962,0.0024982336531502725,0.1372082440071294,0.018799999999999983,same,0.0,6,6
2024-07-31,same,0.0,5.5,5.5,5.5,5.5,0.5483734404701641,0.6616729088639213,0.9279392327126175,0.6987514493606035,-0.3195089959059647,-0.5208330355856927,-0.523331269238843,-0.7256796571856894,1.4597734931629027,1.398919694339921,1.2617114503327915,1.1090025599644961,-0.39825,-0.4184,-0.4372,-0.3885,5.5,-0.11329946839375715,0.201324039679728,0.06085379882298181,0.02015,same,0.0,7,7
2024-09-18,lower,-1.0,5.5,5.5,5.5,5.5,0.5943767774673221,0.5483734404701641,0.6616729088639213,0.9279392327126175,-0.2181849562262368,-0.3195089959059647,-0.5208330355856927,-0.523331269238843,1.5206272919858845,1.4597734931629027,1.398919694339921,1.2617114503327915,-0.37475,-0.39825,-0.4184,-0.4372,5.5,0.04600333699715797,0.10132403967972792,0.06085379882298181,0.023499999999999965,same,0.0,8,8
2024-11-07,lower,-1.0,5.0,5.5,5.5,5.5,0.26076643688384316,0.5943767774673221,0.5483734404701641,0.6616729088639213,-0.31521982947621385,-0.2181849562262368,-0.3195089959059647,-0.5208330355856927,1.4092663825856955,1.5206272919858845,1.4597734931629027,1.398919694339921,-0.422,-0.37475,-0.39825,-0.4184,5.0,-0.33361034058347894,-0.09703487324997706,-0.11136090940018906,-0.04724999999999996,lower,-1.0,0,0
2024-12-18,lower,-1.0,4.75,5.0,5.5,5.5,0.5878034125423,0.26076643688384316,0.5943767774673221,0.5483734404701641,-0.21217440436231438,-0.31521982947621385,-0.2181849562262368,-0.3195089959059647,1.0925187975709842,1.4092663825856955,1.5206272919858845,1.4597734931629027,-0.4692,-0.422,-0.37475,-0.39825,4.75,0.3270369756584568,0.10304542511389947,-0.31674758501471123,-0.04720000000000002,lower,-1.0,0,0
2025-01-29,same,0.0,4.5,4.75,5.0,5.5,0.7280946901200087,0.5878034125423,0.26076643688384316,0.5943767774673221,-0.3106115426234277,-0.21217440436231438,-0.31521982947621385,-0.2181849562262368,0.8314516672563673,1.0925187975709842,1.4092663825856955,1.5206272919858845,-0.48424999999999996,-0.4692,-0.422,-0.37475,4.5,0.14029127757770876,-0.09843713826111333,-0.2610671303146169,-0.015049999999999952,lower,-1.0,0,0
2025-03-19,same,0.0,4.5,4.5,4.75,5.0,0.6073795303935166,0.7280946901200087,0.5878034125423,0.26076643688384316,-0.40904868088454016,-0.3106115426234277,-0.21217440436231438,-0.31521982947621385,0.5703845369417505,0.8314516672563673,1.0925187975709842,1.4092663825856955,-0.5034,-0.48424999999999996,-0.4692,-0.422,4.5,-0.12071515972649216,-0.09843713826111244,-0.2610671303146168,-0.01915,same,0.0,1,1
